epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,210.582,0.34597,0.63376,0.90432,0.98146,0.98019,0.99165,0.96581,0.28907,0.60838,0.86483,0.000554935,0.000554935,0.000554935
2,425.081,0.37624,0.41519,0.91638,0.98313,0.97066,0.99007,0.95305,0.30824,0.4016,0.87146,0.00108861,0.00108861,0.00108861
3,621.261,0.39558,0.5564,0.92457,0.96733,0.97558,0.98767,0.94022,0.35399,0.62738,0.89343,0.00160028,0.00160028,0.00160028
4,802.162,0.41641,0.61664,0.93824,0.96946,0.97705,0.98626,0.90868,0.42907,0.70261,0.89938,0.00156798,0.00156798,0.00156798
5,983.296,0.43808,0.57047,0.93648,0.97572,0.96272,0.9864,0.93372,0.36306,0.78835,0.88742,0.00153497,0.00153497,0.00153497
6,1163.47,0.4025,0.42549,0.93052,0.98376,0.9616,0.98992,0.95492,0.31945,0.41242,0.87582,0.00150197,0.00150197,0.00150197
7,1341.8,0.39344,0.47628,0.92641,0.96718,0.9569,0.98786,0.93952,0.36069,0.53531,0.88677,0.00146896,0.00146896,0.00146896
8,1516.02,0.41349,0.62819,0.92898,0.9793,0.97066,0.98898,0.94778,0.33535,0.51715,0.87136,0.00143595,0.00143595,0.00143595
9,1684.52,0.42079,0.54532,0.93864,0.97633,0.95234,0.98731,0.936,0.35077,0.45476,0.87397,0.00140295,0.00140295,0.00140295
10,1847.27,0.38964,0.44206,0.92389,0.98106,0.95863,0.98849,0.94636,0.32319,0.52349,0.88097,0.00136994,0.00136994,0.00136994
11,2018.52,0.38204,0.4279,0.92177,0.97646,0.97379,0.98886,0.94911,0.32301,0.61691,0.87508,0.00133693,0.00133693,0.00133693
12,2199.83,0.39061,0.43001,0.92168,0.9832,0.97094,0.98981,0.95147,0.32441,0.43271,0.87436,0.00130393,0.00130393,0.00130393
13,2383.64,0.3821,0.40627,0.92612,0.98028,0.96994,0.99086,0.95567,0.30401,0.66182,0.86876,0.00127092,0.00127092,0.00127092
14,2616.35,0.37543,0.41376,0.92237,0.98394,0.97739,0.99197,0.95697,0.30567,0.40682,0.86711,0.00123791,0.00123791,0.00123791
15,2859.98,0.37859,0.51742,0.90411,0.96193,0.9709,0.98891,0.95178,0.31408,0.81323,0.8614,0.00120491,0.00120491,0.00120491
