epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1889.74,0.48738,2.02462,0.64568,0.78752,0.26126,0.7204,0.60163,0.33139,1.86532,0.50857,0.0011882,0.0011882,0.0011882
43,1935.27,0.53321,2.08203,0.71619,0.75107,0.50288,0.73032,0.61495,0.34904,1.81898,0.51322,0.0011684,0.0011684,0.0011684
44,1980.46,0.45776,1.92842,0.61992,0.74337,0.59009,0.74209,0.63682,0.31757,1.78972,0.50305,0.0011486,0.0011486,0.0011486
45,2025.6,0.47662,1.99048,0.66012,0.7327,0.52703,0.71552,0.61583,0.30492,1.76133,0.49914,0.0011288,0.0011288,0.0011288
46,2071.46,0.47107,1.91124,0.6444,0.74207,0.53135,0.71874,0.60608,0.32956,1.76973,0.51323,0.001109,0.001109,0.001109
47,2120.44,0.37675,1.83662,0.54376,0.81021,0.55856,0.75546,0.63169,0.32339,1.73759,0.51118,0.0010892,0.0010892,0.0010892
48,2166.29,0.40115,1.89332,0.58323,0.74669,0.59753,0.75949,0.63699,0.31103,1.7548,0.50014,0.0010694,0.0010694,0.0010694
49,2211.71,0.40475,1.91438,0.61809,0.78275,0.46396,0.77904,0.66257,0.30592,1.65956,0.50191,0.0010496,0.0010496,0.0010496
50,2257.16,0.44297,1.85178,0.63414,0.76156,0.53604,0.73653,0.6367,0.30954,1.71636,0.50445,0.0010298,0.0010298,0.0010298
51,2305.14,0.39565,1.85388,0.5939,0.82362,0.4955,0.74146,0.6493,0.30088,1.62294,0.49811,0.00101,0.00101,0.00101
52,2351.42,0.3974,1.88438,0.60396,0.78744,0.31707,0.66376,0.57018,0.30961,1.64035,0.5054,0.0009902,0.0009902,0.0009902
53,2398.95,0.3721,1.78674,0.54978,0.80945,0.28704,0.69256,0.59574,0.30478,1.63636,0.5021,0.0009704,0.0009704,0.0009704
54,2446.24,0.4524,1.89438,0.66776,0.76318,0.43243,0.71903,0.61249,0.29466,1.66593,0.49851,0.0009506,0.0009506,0.0009506
55,2493.82,0.38964,1.78753,0.57474,0.68512,0.59787,0.72942,0.61681,0.30804,1.76802,0.50701,0.0009308,0.0009308,0.0009308
56,2541.27,0.37976,1.8052,0.61599,0.70541,0.69033,0.80084,0.67596,0.33697,1.70776,0.51291,0.000911,0.000911,0.000911
57,2588.99,0.45307,1.85266,0.65603,0.78889,0.52183,0.74816,0.64604,0.30598,1.54943,0.50165,0.0008912,0.0008912,0.0008912
58,2634.64,0.37725,1.77447,0.56609,0.74385,0.41859,0.7052,0.61959,0.30183,1.60464,0.50482,0.0008714,0.0008714,0.0008714
59,2679.34,0.39909,1.84138,0.62206,0.66381,0.63149,0.67976,0.59154,0.30768,1.74002,0.51076,0.0008516,0.0008516,0.0008516
60,2725.16,0.39985,1.78032,0.60905,0.67353,0.74324,0.72157,0.62406,0.31618,1.71914,0.51116,0.0008318,0.0008318,0.0008318
61,2772.36,0.40362,1.75658,0.61881,0.68898,0.73423,0.7396,0.6259,0.32676,1.66595,0.51137,0.000812,0.000812,0.000812
62,2820.62,0.40964,1.76254,0.63222,0.69169,0.56306,0.70057,0.59983,0.27279,1.53078,0.49231,0.0007922,0.0007922,0.0007922
63,2865.42,0.44421,1.75387,0.6172,0.72941,0.43694,0.67277,0.58504,0.27066,1.5547,0.48992,0.0007724,0.0007724,0.0007724
64,2910.07,0.43457,1.74123,0.64745,0.6447,0.63063,0.64913,0.56559,0.27732,1.69568,0.494,0.0007526,0.0007526,0.0007526
65,2955.21,0.40858,1.7256,0.63481,0.65003,0.7973,0.71708,0.61388,0.30616,1.7575,0.50815,0.0007328,0.0007328,0.0007328
66,2999.32,0.4336,1.76921,0.65801,0.64197,0.82432,0.7364,0.61631,0.32957,1.79755,0.51692,0.000713,0.000713,0.000713
67,3044.37,0.37886,1.69779,0.55645,0.83898,0.65717,0.84543,0.7144,0.32786,1.37737,0.52779,0.0006932,0.0006932,0.0006932
68,3089.37,0.39998,1.71324,0.62129,0.96324,0.47214,0.87274,0.76497,0.28825,1.42227,0.51029,0.0006734,0.0006734,0.0006734
